date,product_name,product_id,season,is_holiday,is_weekend,demand,competitor_price,base_cost,selling_price,discount_pct,effective_price,units_sold,revenue,profit,profit_margin_pct
2022-02-28,Mockup Studio Kit,2,0,0,0,29.92,38.33,10.0,35.53,6.21,33.32,4.0,133.29,93.29,69.99
2022-02-28,Social Media Pack,3,0,0,0,18.78,14.99,4.0,13.12,10.09,11.8,2.0,23.59,15.59,66.09
2022-03-02,UI Component Set,4,1,0,0,23.73,59.71,12.0,49.21,8.61,44.97,3.0,134.92,98.92,73.32
2022-03-04,Graphic Bundle Pro,0,1,0,0,33.36,24.33,8.0,24.73,9.18,22.46,5.0,112.3,72.3,64.38
2022-03-03,Logo Template Pack,1,1,0,0,44.09,14.7,5.0,16.4,8.48,15.01,7.0,105.06,70.06,66.69
2022-03-07,Mockup Studio Kit,2,1,0,0,50.03,44.72,10.0,41.86,0.0,41.86,4.0,167.44,127.44,76.11
2022-03-06,Social Media Pack,3,1,0,1,37.95,18.69,4.0,16.12,0.0,16.12,4.0,64.48,48.48,75.19
2022-03-07,UI Component Set,4,1,0,0,42.92,49.69,12.0,47.96,0.0,47.96,5.0,239.8,179.8,74.98
2022-03-11,Graphic Bundle Pro,0,1,0,0,54.99,31.96,8.0,31.06,0.0,31.06,5.0,155.3,115.3,74.24
2022-03-12,Logo Template Pack,1,1,0,1,57.59,23.1,5.0,21.63,0.0,21.63,5.0,108.15,83.15,76.88
2022-03-09,Mockup Studio Kit,2,1,0,0,21.63,45.41,10.0,37.78,7.03,35.12,2.0,70.25,50.25,71.53
2022-03-13,Social Media Pack,3,1,0,1,45.77,13.44,4.0,13.97,5.5,13.2,5.0,66.01,46.01,69.7
2022-03-13,UI Component Set,4,1,0,1,57.56,51.5,12.0,51.73,6.73,48.25,7.0,337.74,253.74,75.13
2022-03-13,Graphic Bundle Pro,0,1,0,1,46.62,28.05,8.0,28.13,12.0,24.75,6.0,148.53,100.53,67.68
2022-03-17,Logo Template Pack,1,1,0,0,32.05,20.38,5.0,18.33,0.0,18.33,3.0,54.99,39.99,72.72
2022-03-14,Mockup Studio Kit,2,1,0,0,57.68,48.77,10.0,45.08,0.0,45.08,5.0,225.4,175.4,77.82
2022-03-18,Social Media Pack,3,1,0,0,38.05,14.71,4.0,14.14,0.0,14.14,5.0,70.7,50.7,71.71
2022-03-16,UI Component Set,4,1,0,0,35.96,52.22,12.0,47.86,0.0,47.86,3.0,143.58,107.58,74.93
2022-03-17,Graphic Bundle Pro,0,1,0,0,27.87,26.12,8.0,24.99,15.94,21.01,5.0,105.03,65.03,61.92
2022-03-20,Logo Template Pack,1,1,0,1,44.52,20.7,5.0,19.43,0.0,19.43,5.0,97.15,72.15,74.27
2022-03-21,Mockup Studio Kit,2,1,0,0,48.42,45.66,10.0,42.08,0.0,42.08,4.0,168.32,128.32,76.24
2022-03-22,Social Media Pack,3,1,0,0,49.57,16.13,4.0,15.54,0.0,15.54,6.0,93.24,69.24,74.26
2022-03-21,UI Component Set,4,1,0,0,39.56,44.7,12.0,44.8,9.88,40.37,5.0,201.87,141.87,70.28
2022-03-24,Graphic Bundle Pro,0,1,0,0,43.33,33.11,8.0,30.28,0.0,30.28,5.0,151.4,111.4,73.58
2022-03-24,Logo Template Pack,1,1,0,0,39.2,17.61,5.0,17.48,0.0,17.48,5.0,87.4,62.4,71.4
2022-03-28,Mockup Studio Kit,2,1,0,0,41.96,35.0,10.0,35.75,8.84,32.59,5.0,162.95,112.95,69.32
2022-03-28,Social Media Pack,3,1,0,0,29.01,19.1,4.0,15.79,16.97,13.11,4.0,52.44,36.44,69.49
2022-03-28,UI Component Set,4,1,0,0,33.22,50.73,12.0,46.58,0.0,46.58,4.0,186.32,138.32,74.24
2022-03-28,Graphic Bundle Pro,0,1,0,0,40.11,33.41,8.0,30.06,0.0,30.06,4.0,120.24,88.24,73.39
2022-03-28,Logo Template Pack,1,1,0,0,40.57,14.46,5.0,16.01,7.55,14.8,6.0,88.81,58.81,66.22
2022-03-31,Mockup Studio Kit,2,1,0,0,36.65,37.63,10.0,36.23,0.0,36.23,4.0,144.92,104.92,72.4
2022-04-02,Social Media Pack,3,1,0,1,59.07,13.36,4.0,14.72,0.47,14.65,6.0,87.9,63.9,72.7
2022-03-31,UI Component Set,4,1,0,0,45.01,43.49,12.0,45.27,8.07,41.62,6.0,249.7,177.7,71.17
2022-04-03,Graphic Bundle Pro,0,1,0,1,50.46,36.23,8.0,32.67,0.0,32.67,5.0,163.35,123.35,75.51
2022-04-04,Logo Template Pack,1,1,0,0,32.62,19.72,5.0,18.04,0.0,18.04,4.0,72.16,52.16,72.28
2022-04-05,Mockup Studio Kit,2,1,0,0,38.91,34.59,10.0,35.07,0.29,34.97,5.0,174.84,124.84,71.4
2022-04-08,Social Media Pack,3,1,0,0,53.73,19.19,4.0,17.32,0.0,17.32,4.0,69.28,53.28,76.91
2022-04-06,UI Component Set,4,1,0,0,35.18,51.72,12.0,47.45,0.0,47.45,4.0,189.8,141.8,74.71
2022-04-10,Graphic Bundle Pro,0,1,0,1,52.96,36.09,8.0,32.89,0.0,32.89,5.0,164.45,124.45,75.68
2022-04-10,Logo Template Pack,1,1,0,1,31.49,23.85,5.0,20.02,0.0,20.02,3.0,60.06,45.06,75.02
2022-04-08,Mockup Studio Kit,2,1,0,0,45.24,30.74,10.0,34.13,7.4,31.6,7.0,221.23,151.23,68.36
2022-04-11,Social Media Pack,3,1,0,0,49.5,13.56,4.0,14.25,7.79,13.14,7.0,91.98,63.98,69.56
2022-04-13,UI Component Set,4,1,0,0,32.49,39.51,12.0,40.82,3.08,39.56,5.0,197.81,137.81,69.67
2022-04-15,Graphic Bundle Pro,0,1,0,0,58.18,33.73,8.0,32.31,0.0,32.31,5.0,161.55,121.55,75.24
2022-04-12,Logo Template Pack,1,1,0,0,34.51,16.37,5.0,16.51,10.49,14.78,5.0,73.89,48.89,66.17
2022-04-13,Mockup Studio Kit,2,1,0,0,34.54,33.23,10.0,33.7,10.18,30.27,6.0,181.62,121.62,66.96
2022-04-16,Social Media Pack,3,1,0,1,50.89,12.75,4.0,13.93,0.21,13.9,6.0,83.4,59.4,71.22
2022-04-17,UI Component Set,4,1,0,1,39.8,53.01,12.0,49.01,0.0,49.01,4.0,196.04,148.04,75.52
2022-04-16,Graphic Bundle Pro,0,1,0,1,50.15,37.32,8.0,33.18,0.0,33.18,4.0,132.72,100.72,75.89
2022-04-19,Logo Template Pack,1,1,0,0,30.21,16.05,5.0,16.02,0.0,16.02,4.0,64.08,44.08,68.79
2022-04-21,Mockup Studio Kit,2,1,0,0,50.25,46.05,10.0,42.56,0.0,42.56,5.0,212.8,162.8,76.5
2022-04-19,Social Media Pack,3,1,0,0,60.23,13.42,4.0,14.82,12.82,12.92,8.0,103.36,71.36,69.04
2022-04-22,UI Component Set,4,1,0,0,46.94,45.92,12.0,46.86,2.25,45.81,5.0,229.03,169.03,73.8
2022-04-23,Graphic Bundle Pro,0,1,0,1,64.57,22.24,8.0,27.31,6.98,25.4,8.0,203.23,139.23,68.51
2022-04-24,Logo Template Pack,1,1,0,1,37.52,23.53,5.0,20.32,0.0,20.32,3.0,60.96,45.96,75.39
2022-04-25,Mockup Studio Kit,2,1,0,0,37.06,38.32,10.0,36.64,0.0,36.64,5.0,183.2,133.2,72.71
2022-04-28,Social Media Pack,3,1,0,0,41.97,19.49,4.0,16.76,0.0,16.76,3.0,50.28,38.28,76.13
2022-04-25,UI Component Set,4,1,0,0,33.02,37.88,12.0,40.11,6.07,37.68,4.0,150.7,102.7,68.15
2022-04-30,Graphic Bundle Pro,0,1,0,1,59.61,21.87,8.0,26.55,5.33,25.13,9.0,226.21,154.21,68.17
2022-04-30,Logo Template Pack,1,1,0,1,55.03,23.76,5.0,21.76,0.0,21.76,4.0,87.04,67.04,77.02
2022-04-28,Mockup Studio Kit,2,1,0,0,55.34,31.06,10.0,35.86,0.98,35.51,6.0,213.05,153.05,71.84
2022-05-02,Social Media Pack,3,1,0,0,41.03,14.92,4.0,14.42,0.0,14.42,3.0,43.26,31.26,72.26
2022-05-02,UI Component Set,4,1,0,0,32.42,49.46,12.0,45.78,0.0,45.78,4.0,183.12,135.12,73.79
2022-05-01,Graphic Bundle Pro,0,1,0,1,50.72,23.75,8.0,26.46,8.3,24.26,8.0,194.11,130.11,67.03
2022-05-06,Logo Template Pack,1,1,0,0,39.65,19.69,5.0,18.56,0.0,18.56,4.0,74.24,54.24,73.06
2022-05-04,Mockup Studio Kit,2,1,0,0,53.48,49.3,10.0,44.69,0.0,44.69,4.0,178.76,138.76,77.62
2022-05-05,Social Media Pack,3,1,0,0,39.24,18.05,4.0,15.88,0.0,15.88,4.0,63.52,47.52,74.81
2022-05-05,UI Component Set,4,1,0,0,31.13,51.6,12.0,46.6,0.0,46.6,4.0,186.4,138.4,74.25
2022-05-09,Graphic Bundle Pro,0,1,0,0,36.56,36.43,8.0,31.16,0.0,31.16,4.0,124.64,92.64,74.33
2022-05-10,Logo Template Pack,1,1,0,0,51.48,23.03,5.0,21.13,0.0,21.13,5.0,105.65,80.65,76.34
2022-05-12,Mockup Studio Kit,2,1,0,0,42.69,40.22,10.0,38.47,0.0,38.47,5.0,192.35,142.35,74.01
2022-05-13,Social Media Pack,3,1,0,0,28.26,19.08,4.0,15.74,16.49,13.14,4.0,52.58,36.58,69.57
2022-05-10,UI Component Set,4,1,0,0,45.49,41.68,12.0,44.46,1.03,44.0,5.0,220.01,160.01,72.73
2022-05-13,Graphic Bundle Pro,0,1,0,0,22.16,36.94,8.0,29.74,9.71,26.85,2.0,53.7,37.7,70.2
2022-05-12,Logo Template Pack,1,1,0,0,58.19,19.91,5.0,20.08,9.89,18.09,7.0,126.66,91.66,72.37
2022-05-17,Mockup Studio Kit,2,1,0,0,46.48,41.88,10.0,39.89,0.0,39.89,4.0,159.56,119.56,74.93
2022-05-17,Social Media Pack,3,1,0,0,41.69,12.23,4.0,13.12,7.68,12.11,5.0,60.56,40.56,66.97
2022-05-19,UI Component Set,4,1,0,0,59.59,42.01,12.0,47.39,13.44,41.02,9.0,369.19,261.19,70.75
2022-05-18,Graphic Bundle Pro,0,1,0,0,35.78,25.34,8.0,25.52,7.07,23.72,4.0,94.86,62.86,66.27
2022-05-19,Logo Template Pack,1,1,0,0,35.06,21.78,5.0,19.25,0.0,19.25,3.0,57.75,42.75,74.03
2022-05-22,Mockup Studio Kit,2,1,0,1,47.04,40.38,10.0,39.23,0.0,39.23,4.0,156.92,116.92,74.51
2022-05-19,Social Media Pack,3,1,0,0,50.53,17.49,4.0,16.28,0.0,16.28,5.0,81.4,61.4,75.43
2022-05-21,UI Component Set,4,1,0,1,42.84,56.87,12.0,51.53,0.0,51.53,4.0,206.12,158.12,76.71
2022-05-23,Graphic Bundle Pro,0,1,0,0,34.57,36.41,8.0,30.92,0.0,30.92,3.0,92.76,68.76,74.13
2022-05-23,Logo Template Pack,1,1,0,0,42.6,18.13,5.0,18.0,0.0,18.0,5.0,90.0,65.0,72.22
2022-05-26,Mockup Studio Kit,2,1,0,0,41.04,45.88,10.0,41.04,0.0,41.04,4.0,164.16,124.16,75.63
2022-05-27,Social Media Pack,3,1,0,0,40.2,15.46,4.0,14.64,0.0,14.64,5.0,73.2,53.2,72.68
2022-05-28,UI Component Set,4,1,0,1,76.44,52.71,12.0,56.04,5.69,52.85,6.0,317.11,245.11,77.29
2022-05-26,Graphic Bundle Pro,0,1,0,0,30.85,22.23,8.0,23.39,4.62,22.31,5.0,111.55,71.55,64.14
2022-05-31,Logo Template Pack,1,1,0,0,53.2,20.18,5.0,19.83,0.0,19.83,6.0,118.98,88.98,74.79
2022-06-01,Mockup Studio Kit,2,2,0,0,45.82,35.72,10.0,36.71,0.61,36.49,5.0,182.43,132.43,72.59
2022-05-29,Social Media Pack,3,1,0,1,29.24,15.03,4.0,13.77,10.72,12.29,4.0,49.18,33.18,67.47
2022-06-03,UI Component Set,4,2,0,0,40.18,59.45,12.0,52.3,0.0,52.3,2.0,104.6,80.6,77.06
2022-06-03,Graphic Bundle Pro,0,2,0,0,37.09,27.08,8.0,26.54,0.0,26.54,4.0,106.16,74.16,69.86
2022-06-04,Logo Template Pack,1,2,0,1,34.83,22.87,5.0,19.78,0.0,19.78,4.0,79.12,59.12,74.72
2022-06-05,Mockup Studio Kit,2,2,0,1,64.51,33.0,10.0,38.26,2.27,37.39,7.0,261.74,191.74,73.26
2022-06-05,Social Media Pack,3,2,0,1,25.89,13.19,4.0,12.65,18.58,10.3,5.0,51.5,31.5,61.17
2022-06-04,UI Component Set,4,2,0,1,34.0,54.39,12.0,48.56,0.0,48.56,3.0,145.68,109.68,75.29
2022-06-08,Graphic Bundle Pro,0,2,0,0,50.64,37.22,8.0,33.18,0.0,33.18,3.0,99.54,75.54,75.89
2022-06-10,Logo Template Pack,1,2,0,0,24.79,23.28,5.0,19.22,9.2,17.45,3.0,52.36,37.36,71.35
2022-06-10,Mockup Studio Kit,2,2,0,0,43.23,40.7,10.0,38.79,0.0,38.79,4.0,155.16,115.16,74.22
2022-06-12,Social Media Pack,3,2,0,1,57.3,13.49,4.0,14.68,5.36,13.89,6.0,83.36,59.36,71.21
2022-06-13,UI Component Set,4,2,0,0,25.65,57.52,12.0,48.49,5.28,45.93,3.0,137.79,101.79,73.87
2022-06-13,Graphic Bundle Pro,0,2,0,0,35.04,28.09,8.0,26.81,0.0,26.81,4.0,107.24,75.24,70.16
2022-06-14,Logo Template Pack,1,2,0,0,40.25,17.61,5.0,17.56,0.0,17.56,4.0,70.24,50.24,71.53
2022-06-15,Mockup Studio Kit,2,2,0,0,21.81,31.7,10.0,30.95,9.5,28.01,4.0,112.04,72.04,64.3
2022-06-15,Social Media Pack,3,2,0,0,34.99,13.27,4.0,13.23,0.0,13.23,5.0,66.15,46.15,69.77
2022-06-16,UI Component Set,4,2,0,0,51.89,56.51,12.0,53.12,0.0,53.12,5.0,265.6,205.6,77.41
2022-06-17,Graphic Bundle Pro,0,2,0,0,29.04,25.49,8.0,24.81,13.26,21.52,5.0,107.6,67.6,62.83
2022-06-19,Logo Template Pack,1,2,0,1,32.98,19.51,5.0,17.96,0.0,17.96,3.0,53.88,38.88,72.16
2022-06-18,Mockup Studio Kit,2,2,0,1,52.51,37.1,10.0,38.44,0.73,38.16,5.0,190.8,140.8,73.79
2022-06-20,Social Media Pack,3,2,0,0,26.73,13.52,4.0,12.86,19.7,10.33,5.0,51.63,31.63,61.26
2022-06-23,UI Component Set,4,2,0,0,36.87,38.65,12.0,41.25,10.25,37.02,6.0,222.13,150.13,67.59
2022-06-22,Graphic Bundle Pro,0,2,0,0,30.71,34.03,8.0,29.28,0.0,29.28,2.0,58.56,42.56,72.68
2022-06-24,Logo Template Pack,1,2,0,0,44.54,24.6,5.0,21.38,0.0,21.38,3.0,64.14,49.14,76.61
2022-06-22,Mockup Studio Kit,2,2,0,0,38.8,43.42,10.0,39.46,0.0,39.46,4.0,157.84,117.84,74.66
2022-06-24,Social Media Pack,3,2,0,0,33.98,16.0,4.0,14.54,0.0,14.54,4.0,58.16,42.16,72.49
2022-06-24,UI Component Set,4,2,0,0,60.04,59.62,12.0,56.28,0.0,56.28,5.0,281.4,221.4,78.68
2022-06-29,Graphic Bundle Pro,0,2,0,0,52.79,29.55,8.0,29.6,1.13,29.27,5.0,146.33,106.33,72.66
2022-06-29,Logo Template Pack,1,2,0,0,43.97,21.27,5.0,19.68,0.0,19.68,4.0,78.72,58.72,74.59
2022-06-30,Mockup Studio Kit,2,2,0,0,42.0,43.06,10.0,39.78,0.0,39.78,4.0,159.12,119.12,74.86
2022-07-02,Social Media Pack,3,2,0,1,40.87,12.92,4.0,13.41,3.17,12.98,6.0,77.91,53.91,69.2
2022-06-30,UI Component Set,4,2,0,0,29.54,45.68,12.0,43.33,10.96,38.58,4.0,154.32,106.32,68.9
2022-07-01,Graphic Bundle Pro,0,2,0,0,35.72,32.91,8.0,29.3,0.0,29.3,3.0,87.9,63.9,72.7
2022-07-05,Logo Template Pack,1,2,0,0,27.04,15.36,5.0,15.43,32.56,10.41,8.0,83.25,43.25,51.95
2022-07-02,Mockup Studio Kit,2,2,0,1,50.68,35.4,10.0,37.31,2.04,36.55,6.0,219.29,159.29,72.64
2022-07-06,Social Media Pack,3,2,0,0,37.34,13.03,4.0,13.26,14.08,11.39,6.0,68.36,44.36,64.89
2022-07-08,UI Component Set,4,2,0,0,25.41,42.01,12.0,40.68,8.98,37.03,4.0,148.11,100.11,67.59
2022-07-09,Graphic Bundle Pro,0,2,0,1,38.2,26.08,8.0,26.17,9.73,23.62,5.0,118.12,78.12,66.14
2022-07-10,Logo Template Pack,1,2,0,1,52.66,16.56,5.0,17.98,3.01,17.44,6.0,104.63,74.63,71.33
2022-07-08,Mockup Studio Kit,2,2,0,0,29.88,35.1,10.0,33.91,19.92,27.16,6.0,162.93,102.93,63.17
2022-07-08,Social Media Pack,3,2,0,0,20.69,18.22,4.0,14.85,17.04,12.32,3.0,36.96,24.96,67.53
2022-07-10,UI Component Set,4,2,0,1,50.9,60.52,12.0,54.94,0.0,54.94,4.0,219.76,171.76,78.16
2022-07-14,Graphic Bundle Pro,0,2,0,0,30.34,36.37,8.0,30.4,0.0,30.4,4.0,121.6,89.6,73.68
2022-07-13,Logo Template Pack,1,2,0,0,44.96,18.52,5.0,18.38,0.0,18.38,5.0,91.9,66.9,72.8
2022-07-16,Mockup Studio Kit,2,2,0,1,41.9,30.0,10.0,33.24,4.22,31.84,6.0,191.02,131.02,68.59
2022-07-14,Social Media Pack,3,2,0,0,8.86,12.34,4.0,11.2,6.16,10.51,2.0,21.02,13.02,61.94
2022-07-15,UI Component Set,4,2,0,0,44.5,48.96,12.0,47.9,0.0,47.9,5.0,239.5,179.5,74.95
2022-07-18,Graphic Bundle Pro,0,2,0,0,30.03,25.65,8.0,25.01,0.0,25.01,4.0,100.04,68.04,68.01
2022-07-19,Logo Template Pack,1,2,0,0,44.76,18.43,5.0,18.32,0.0,18.32,5.0,91.6,66.6,72.71
2022-07-21,Mockup Studio Kit,2,2,0,0,41.78,50.22,10.0,43.33,0.0,43.33,4.0,173.32,133.32,76.92
2022-07-21,Social Media Pack,3,2,0,0,44.95,11.96,4.0,13.18,6.42,12.33,6.0,74.0,50.0,67.57
2022-07-20,UI Component Set,4,2,0,0,48.1,61.04,12.0,54.65,0.0,54.65,4.0,218.6,170.6,78.04
2022-07-20,Graphic Bundle Pro,0,2,0,0,49.54,29.83,8.0,29.36,0.0,29.36,5.0,146.8,106.8,72.75
2022-07-21,Logo Template Pack,1,2,0,0,37.98,17.04,5.0,17.11,9.19,15.54,6.0,93.23,63.23,67.82
2022-07-25,Mockup Studio Kit,2,2,0,0,38.04,42.23,10.0,38.75,0.0,38.75,4.0,155.0,115.0,74.19
2022-07-24,Social Media Pack,3,2,0,1,40.79,14.08,4.0,13.99,0.0,13.99,3.0,41.97,29.97,71.41
2022-07-28,UI Component Set,4,2,0,0,49.88,38.08,12.0,43.52,1.97,42.66,6.0,255.98,183.98,71.87
2022-07-29,Graphic Bundle Pro,0,2,0,0,57.95,34.18,8.0,32.51,0.0,32.51,4.0,130.04,98.04,75.39
2022-07-28,Logo Template Pack,1,2,0,0,27.15,20.7,5.0,18.11,18.03,14.84,4.0,59.38,39.38,66.32
2022-07-27,Mockup Studio Kit,2,2,0,0,38.44,37.06,10.0,36.23,0.0,36.23,3.0,108.69,78.69,72.4
2022-08-01,Social Media Pack,3,2,0,0,31.45,19.41,4.0,16.09,0.0,16.09,2.0,32.18,24.18,75.14
2022-08-02,UI Component Set,4,2,0,0,39.57,50.33,12.0,47.62,0.0,47.62,4.0,190.48,142.48,74.8
2022-08-03,Graphic Bundle Pro,0,2,0,0,38.02,32.26,8.0,29.24,0.0,29.24,3.0,87.72,63.72,72.64
2022-08-02,Logo Template Pack,1,2,0,0,44.25,20.98,5.0,19.55,0.0,19.55,4.0,78.2,58.2,74.42
2022-08-04,Mockup Studio Kit,2,2,0,0,36.9,30.86,10.0,32.89,6.46,30.77,5.0,153.83,103.83,67.5
2022-08-02,Social Media Pack,3,2,0,0,42.57,13.8,4.0,13.95,14.96,11.86,7.0,83.04,55.04,66.28
2022-08-04,UI Component Set,4,2,0,0,57.93,45.34,12.0,48.72,11.24,43.24,7.0,302.71,218.71,72.25
2022-08-06,Graphic Bundle Pro,0,2,0,1,51.56,22.02,8.0,25.69,4.11,24.63,8.0,197.07,133.07,67.52
2022-08-07,Logo Template Pack,1,2,0,1,40.2,19.26,5.0,18.38,0.0,18.38,5.0,91.9,66.9,72.8
2022-08-07,Mockup Studio Kit,2,2,0,1,41.8,33.73,10.0,35.09,0.69,34.85,5.0,174.24,124.24,71.3
2022-08-09,Social Media Pack,3,2,0,0,33.29,16.16,4.0,14.58,0.0,14.58,4.0,58.32,42.32,72.57
2022-08-12,UI Component Set,4,2,0,0,41.15,55.1,12.0,50.31,0.0,50.31,4.0,201.24,153.24,76.15
2022-08-10,Graphic Bundle Pro,0,2,0,0,38.51,25.52,8.0,25.93,7.51,23.98,6.0,143.9,95.9,66.64
2022-08-14,Logo Template Pack,1,2,0,1,29.5,17.12,5.0,16.5,14.97,14.03,5.0,70.15,45.15,64.36
2022-08-15,Mockup Studio Kit,2,2,0,0,29.78,38.13,10.0,35.41,16.8,29.46,5.0,147.31,97.31,66.06
2022-08-14,Social Media Pack,3,2,0,1,41.4,16.88,4.0,15.42,0.0,15.42,5.0,77.1,57.1,74.06
2022-08-13,UI Component Set,4,2,0,1,49.28,37.04,12.0,42.88,1.84,42.09,6.0,252.55,180.55,71.49
2022-08-15,Graphic Bundle Pro,0,2,0,0,34.52,26.14,8.0,25.77,0.0,25.77,5.0,128.85,88.85,68.96
2022-08-16,Logo Template Pack,1,2,0,0,38.8,21.1,5.0,19.2,0.0,19.2,4.0,76.8,56.8,73.96
2022-08-17,Mockup Studio Kit,2,2,0,0,58.39,44.94,10.0,43.28,0.0,43.28,5.0,216.4,166.4,76.89
2022-08-18,Social Media Pack,3,2,0,0,44.63,15.07,4.0,14.71,0.0,14.71,5.0,73.55,53.55,72.81
2022-08-18,UI Component Set,4,2,0,0,36.41,50.37,12.0,47.02,0.0,47.02,4.0,188.08,140.08,74.48
2022-08-20,Graphic Bundle Pro,0,2,0,1,55.38,23.59,8.0,26.92,4.4,25.74,6.0,154.41,106.41,68.91
2022-08-21,Logo Template Pack,1,2,0,1,52.15,18.78,5.0,19.05,3.67,18.35,6.0,110.11,80.11,72.75
2022-08-22,Mockup Studio Kit,2,2,0,0,46.52,34.01,10.0,35.96,10.21,32.29,7.0,226.02,156.02,69.03
2022-08-24,Social Media Pack,3,2,0,0,47.01,16.17,4.0,15.41,0.0,15.41,5.0,77.05,57.05,74.04
2022-08-24,UI Component Set,4,2,0,0,45.57,39.69,12.0,43.48,10.43,38.95,7.0,272.62,188.62,69.19
2022-08-25,Graphic Bundle Pro,0,2,0,0,29.92,28.8,8.0,26.57,9.03,24.17,5.0,120.85,80.85,66.9
2022-08-26,Logo Template Pack,1,2,0,0,34.76,23.54,5.0,20.11,0.0,20.11,3.0,60.33,45.33,75.14
2022-08-28,Mockup Studio Kit,2,2,0,1,41.97,33.11,10.0,34.8,13.18,30.21,6.0,181.28,121.28,66.9
2022-08-31,Social Media Pack,3,2,0,0,56.86,16.88,4.0,16.35,0.0,16.35,4.0,65.4,49.4,75.54
2022-08-30,UI Component Set,4,2,0,0,37.6,47.19,12.0,45.67,0.0,45.67,5.0,228.35,168.35,73.72
2022-09-02,Graphic Bundle Pro,0,3,0,0,54.16,36.43,8.0,33.2,0.0,33.2,4.0,132.8,100.8,75.9
2022-08-31,Logo Template Pack,1,2,0,0,43.21,23.44,5.0,20.7,0.0,20.7,4.0,82.8,62.8,75.85
2022-08-31,Mockup Studio Kit,2,2,0,0,52.81,44.62,10.0,42.25,0.0,42.25,4.0,169.0,129.0,76.33
2022-09-02,Social Media Pack,3,3,0,0,44.61,17.75,4.0,16.05,0.0,16.05,4.0,64.2,48.2,75.08
2022-09-04,UI Component Set,4,3,0,1,29.3,56.27,12.0,48.58,14.48,41.55,4.0,166.18,118.18,71.12
2022-09-06,Graphic Bundle Pro,0,3,0,0,36.39,31.24,8.0,28.54,0.0,28.54,4.0,114.16,82.16,71.97
2022-09-08,Logo Template Pack,1,3,0,0,38.11,22.43,5.0,19.81,0.0,19.81,3.0,59.43,44.43,74.76
2022-09-07,Mockup Studio Kit,2,3,0,0,24.57,45.16,10.0,38.11,8.57,34.84,2.0,69.69,49.69,71.3
2022-09-09,Social Media Pack,3,3,0,0,33.29,13.25,4.0,13.12,0.0,13.12,4.0,52.48,36.48,69.51
2022-09-08,UI Component Set,4,3,0,0,51.08,41.04,12.0,45.23,7.3,41.93,6.0,251.57,179.57,71.38
2022-09-09,Graphic Bundle Pro,0,3,0,0,53.44,26.83,8.0,28.31,0.47,28.18,5.0,140.88,100.88,71.61
2022-09-10,Logo Template Pack,1,3,0,1,51.52,17.56,5.0,18.4,13.09,15.99,6.0,95.95,65.95,68.73
2022-09-12,Mockup Studio Kit,2,3,0,0,29.41,46.66,10.0,39.62,18.71,32.21,4.0,128.83,88.83,68.95
2022-09-13,Social Media Pack,3,3,0,0,46.88,12.58,4.0,13.6,4.61,12.97,6.0,77.84,53.84,69.17
2022-09-15,UI Component Set,4,3,0,0,38.69,39.53,12.0,42.05,0.1,42.01,5.0,210.04,150.04,71.43
2022-09-16,Graphic Bundle Pro,0,3,0,0,29.37,31.25,8.0,27.73,8.35,25.41,4.0,101.66,69.66,68.52
2022-09-18,Logo Template Pack,1,3,0,1,62.35,16.53,5.0,18.7,9.94,16.84,8.0,134.73,94.73,70.31
2022-09-17,Mockup Studio Kit,2,3,0,1,50.45,38.68,10.0,38.91,11.61,34.39,6.0,206.36,146.36,70.92
2022-09-20,Social Media Pack,3,3,0,0,56.53,15.64,4.0,15.71,3.07,15.23,5.0,76.14,56.14,73.73
2022-09-20,UI Component Set,4,3,0,0,33.29,50.4,12.0,46.42,0.0,46.42,4.0,185.68,137.68,74.15
2022-09-20,Graphic Bundle Pro,0,3,0,0,39.65,35.15,8.0,30.87,0.0,30.87,4.0,123.48,91.48,74.08
2022-09-22,Logo Template Pack,1,3,0,0,46.07,20.62,5.0,19.51,0.0,19.51,5.0,97.55,72.55,74.37
2022-09-22,Mockup Studio Kit,2,3,0,0,36.68,29.41,10.0,32.13,12.77,28.03,7.0,196.19,126.19,64.32
2022-09-22,Social Media Pack,3,3,0,0,32.55,12.88,4.0,12.89,13.44,11.16,5.0,55.79,35.79,64.15
2022-09-24,UI Component Set,4,3,0,1,66.54,40.81,12.0,48.15,4.74,45.87,8.0,366.94,270.94,73.84
2022-09-27,Graphic Bundle Pro,0,3,0,0,26.73,25.41,8.0,24.51,17.46,20.23,5.0,101.15,61.15,60.45
2022-09-27,Logo Template Pack,1,3,0,0,53.99,20.09,5.0,19.85,0.0,19.85,6.0,119.1,89.1,74.81
2022-09-29,Mockup Studio Kit,2,3,0,0,40.72,41.03,10.0,38.57,0.0,38.57,4.0,154.28,114.28,74.07
2022-09-30,Social Media Pack,3,3,0,0,34.58,12.58,4.0,12.86,4.53,12.28,5.0,61.39,41.39,67.42
2022-09-30,UI Component Set,4,3,0,0,40.77,53.56,12.0,49.47,0.0,49.47,5.0,247.35,187.35,75.74
2022-09-29,Graphic Bundle Pro,0,3,0,0,53.22,27.23,8.0,28.49,6.79,26.56,6.0,159.33,111.33,69.87
2022-09-30,Logo Template Pack,1,3,0,0,51.69,19.35,5.0,19.3,0.0,19.3,5.0,96.5,71.5,74.09
2022-09-30,Mockup Studio Kit,2,3,0,0,35.0,41.72,10.0,38.02,0.0,38.02,4.0,152.08,112.08,73.7
